measure_date,fact_name,area_nm,stack_code,nox_measure,nox_stdr,sox_measure,sox_stdr,tsp_measure,tsp_stdr
1744288200000000000,한국중부발전㈜신서천발전본부,충청남도,3,15.36,50.0,15.9,50.0,3.93,16.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,10,15.36,34.0,15.9,50.0,3.93,16.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,11,15.36,34.0,15.9,50.0,3.93,16.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,12,15.36,34.0,15.9,50.0,3.93,16.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,15,15.36,40.0,15.9,40.0,3.93,9.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,16,5.4,40.0,10.87,40.0,1.63,9.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,3,1.06,10.0,1.76,15.0,2.34,5.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,4,1.06,15.0,1.76,25.0,2.34,5.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,5,14.52,56.0,15.38,48.0,4.32,11.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,6,14.52,56.0,15.38,48.0,4.32,11.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,7,14.52,34.0,15.38,48.0,4.32,11.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,8,14.52,34.0,15.38,48.0,4.32,11.0
1744290000000000000,한국중부발전㈜보령발전본부,충청남도,9,14.52,34.0,15.38,48.0,4.32,11.0
1744290000000000000,한국중부발전㈜신보령발전본부,충청남도,1,14.52,15.0,15.38,25.0,4.32,5.0
1744290000000000000,한국중부발전㈜신보령발전본부,충청남도,2,14.52,15.0,15.38,25.0,4.32,5.0
1744290000000000000,한국중부발전㈜신서천발전본부,충청남도,1,14.52,12.8,15.38,20.0,4.32,4.0
1744290000000000000,한국중부발전㈜신서천발전본부,충청남도,2,14.52,50.0,15.38,50.0,4.32,16.0
1744290000000000000,한국중부발전㈜신서천발전본부,충청남도,3,14.52,50.0,15.38,50.0,4.32,16.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,10,14.52,34.0,15.38,50.0,4.32,16.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,11,14.52,34.0,15.38,50.0,4.32,16.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,12,14.52,34.0,15.38,50.0,4.32,16.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,15,14.52,40.0,15.38,40.0,4.32,9.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,16,5.29,40.0,11.65,40.0,1.62,9.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,3,0.46,10.0,1.65,15.0,2.31,5.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,4,0.46,15.0,1.65,25.0,2.31,5.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,5,14.99,56.0,14.52,48.0,4.38,11.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,6,14.99,56.0,14.52,48.0,4.38,11.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,7,14.99,34.0,14.52,48.0,4.38,11.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,8,14.99,34.0,14.52,48.0,4.38,11.0
1744291800000000000,한국중부발전㈜보령발전본부,충청남도,9,14.99,34.0,14.52,48.0,4.38,11.0
1744291800000000000,한국중부발전㈜신보령발전본부,충청남도,1,14.99,15.0,14.52,25.0,4.38,5.0
1744291800000000000,한국중부발전㈜신보령발전본부,충청남도,2,14.99,15.0,14.52,25.0,4.38,5.0
1744291800000000000,한국중부발전㈜신서천발전본부,충청남도,1,14.99,12.8,14.52,20.0,4.38,4.0
1744291800000000000,한국중부발전㈜신서천발전본부,충청남도,2,14.99,50.0,14.52,50.0,4.38,16.0
1744291800000000000,한국중부발전㈜신서천발전본부,충청남도,3,14.99,50.0,14.52,50.0,4.38,16.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,10,14.99,34.0,14.52,50.0,4.38,16.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,11,14.99,34.0,14.52,50.0,4.38,16.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,12,14.99,34.0,14.52,50.0,4.38,16.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,15,14.99,40.0,14.52,40.0,4.38,9.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,16,5.17,40.0,12.75,40.0,1.63,9.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,3,0.3,10.0,1.47,15.0,2.34,5.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,4,0.3,15.0,1.47,25.0,2.34,5.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,5,14.75,56.0,13.74,48.0,4.4,11.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,6,14.75,56.0,13.74,48.0,4.4,11.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,7,14.75,34.0,13.74,48.0,4.4,11.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,8,14.75,34.0,13.74,48.0,4.4,11.0
1744293600000000000,한국중부발전㈜보령발전본부,충청남도,9,14.75,34.0,13.74,48.0,4.4,11.0
1744293600000000000,한국중부발전㈜신보령발전본부,충청남도,1,14.75,15.0,13.74,25.0,4.4,5.0
1744293600000000000,한국중부발전㈜신보령발전본부,충청남도,2,14.75,15.0,13.74,25.0,4.4,5.0
1744293600000000000,한국중부발전㈜신서천발전본부,충청남도,1,14.75,12.8,13.74,20.0,4.4,4.0
1744293600000000000,한국중부발전㈜신서천발전본부,충청남도,2,14.75,50.0,13.74,50.0,4.4,16.0
1744293600000000000,한국중부발전㈜신서천발전본부,충청남도,3,14.75,50.0,13.74,50.0,4.4,16.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,10,14.75,34.0,13.74,50.0,4.4,16.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,11,14.75,34.0,13.74,50.0,4.4,16.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,12,14.75,34.0,13.74,50.0,4.4,16.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,15,14.75,40.0,13.74,40.0,4.4,9.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,16,5.78,40.0,12.12,40.0,1.63,9.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,3,0.25,10.0,1.8,15.0,2.37,5.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,4,0.25,15.0,1.8,25.0,2.37,5.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,5,14.79,56.0,13.05,48.0,4.29,11.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,6,14.79,56.0,13.05,48.0,4.29,11.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,7,14.79,34.0,13.05,48.0,4.29,11.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,8,14.79,34.0,13.05,48.0,4.29,11.0
1744295400000000000,한국중부발전㈜보령발전본부,충청남도,9,14.79,34.0,13.05,48.0,4.29,11.0
1744295400000000000,한국중부발전㈜신보령발전본부,충청남도,1,14.79,15.0,13.05,25.0,4.29,5.0
1744295400000000000,한국중부발전㈜신보령발전본부,충청남도,2,14.79,15.0,13.05,25.0,4.29,5.0
1744295400000000000,한국중부발전㈜신서천발전본부,충청남도,1,14.79,12.8,13.05,20.0,4.29,4.0
1744295400000000000,한국중부발전㈜신서천발전본부,충청남도,2,14.79,50.0,13.05,50.0,4.29,16.0
1744295400000000000,한국중부발전㈜신서천발전본부,충청남도,3,14.79,50.0,13.05,50.0,4.29,16.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,10,14.79,34.0,13.05,50.0,4.29,16.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,11,14.79,34.0,13.05,50.0,4.29,16.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,12,14.79,34.0,13.05,50.0,4.29,16.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,15,14.79,40.0,13.05,40.0,4.29,9.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,16,6.52,40.0,12.14,40.0,1.64,9.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,3,0.33,10.0,1.37,15.0,2.38,5.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,4,0.33,15.0,1.37,25.0,2.38,5.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,5,14.19,56.0,12.14,48.0,4.19,11.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,6,14.19,56.0,12.14,48.0,4.19,11.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,7,14.19,34.0,12.14,48.0,4.19,11.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,8,14.19,34.0,12.14,48.0,4.19,11.0
1744297200000000000,한국중부발전㈜보령발전본부,충청남도,9,14.19,34.0,12.14,48.0,4.19,11.0
1744297200000000000,한국중부발전㈜신보령발전본부,충청남도,1,14.19,15.0,12.14,25.0,4.19,5.0
1744297200000000000,한국중부발전㈜신보령발전본부,충청남도,2,14.19,15.0,12.14,25.0,4.19,5.0
1744297200000000000,한국중부발전㈜신서천발전본부,충청남도,1,14.19,12.8,12.14,20.0,4.19,4.0
1744297200000000000,한국중부발전㈜신서천발전본부,충청남도,2,14.19,50.0,12.14,50.0,4.19,16.0
1744297200000000000,한국중부발전㈜신서천발전본부,충청남도,3,14.19,50.0,12.14,50.0,4.19,16.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,10,14.19,34.0,12.14,50.0,4.19,16.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,11,14.19,34.0,12.14,50.0,4.19,16.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,12,14.19,34.0,12.14,50.0,4.19,16.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,15,14.19,40.0,12.14,40.0,4.19,9.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,16,6.52,40.0,11.69,40.0,1.64,9.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,3,0.36,10.0,1.35,15.0,2.2,5.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,4,0.36,15.0,1.35,25.0,2.2,5.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,5,14.36,56.0,12.27,48.0,4.11,11.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,6,14.36,56.0,12.27,48.0,4.11,11.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,7,14.36,34.0,12.27,48.0,4.11,11.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,8,14.36,34.0,12.27,48.0,4.11,11.0
1744299000000000000,한국중부발전㈜보령발전본부,충청남도,9,14.36,34.0,12.27,48.0,4.11,11.0
1744299000000000000,한국중부발전㈜신보령발전본부,충청남도,1,14.36,15.0,12.27,25.0,4.11,5.0
1744299000000000000,한국중부발전㈜신보령발전본부,충청남도,2,14.36,15.0,12.27,25.0,4.11,5.0
1744299000000000000,한국중부발전㈜신서천발전본부,충청남도,1,14.36,12.8,12.27,20.0,4.11,4.0
1744299000000000000,한국중부발전㈜신서천발전본부,충청남도,2,14.36,50.0,12.27,50.0,4.11,16.0
1744299000000000000,한국중부발전㈜신서천발전본부,충청남도,3,14.36,50.0,12.27,50.0,4.11,16.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,10,14.36,34.0,12.27,50.0,4.11,16.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,11,14.36,34.0,12.27,50.0,4.11,16.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,12,14.36,34.0,12.27,50.0,4.11,16.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,15,14.36,40.0,12.27,40.0,4.11,9.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,16,7.05,40.0,11.13,40.0,1.66,9.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,3,0.57,10.0,1.55,15.0,2.05,5.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,4,0.57,15.0,1.55,25.0,2.05,5.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,5,13.98,56.0,11.05,48.0,3.75,11.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,6,13.98,56.0,11.05,48.0,3.75,11.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,7,13.98,34.0,11.05,48.0,3.75,11.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,8,23.905,34.0,11.05,48.0,3.75,11.0
1744300800000000000,한국중부발전㈜보령발전본부,충청남도,9,23.905,34.0,11.05,48.0,3.75,11.0
1744300800000000000,한국중부발전㈜신보령발전본부,충청남도,1,23.905,15.0,11.05,25.0,3.75,5.0
1744300800000000000,한국중부발전㈜신보령발전본부,충청남도,2,23.905,15.0,11.05,25.0,3.75,5.0
1744300800000000000,한국중부발전㈜신서천발전본부,충청남도,1,23.905,12.8,11.05,20.0,3.75,4.0
1744300800000000000,한국중부발전㈜신서천발전본부,충청남도,2,23.905,50.0,11.05,50.0,3.75,16.0
1744300800000000000,한국중부발전㈜신서천발전본부,충청남도,3,23.905,50.0,11.05,50.0,3.75,16.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,10,23.905,34.0,11.05,50.0,3.75,16.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,11,23.905,34.0,11.05,50.0,3.75,16.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,12,23.905,34.0,11.05,50.0,3.75,16.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,15,23.905,40.0,11.05,40.0,3.75,9.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,16,7.69,40.0,11.45,40.0,1.67,9.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,3,0.88,10.0,1.44,15.0,1.98,5.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,4,0.88,15.0,1.44,25.0,1.98,5.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,5,0.88,56.0,1.44,48.0,3.55,11.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,6,0.88,56.0,1.44,48.0,3.55,11.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,7,0.88,34.0,1.44,48.0,3.55,11.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,8,23.905,34.0,1.44,48.0,3.55,11.0
1744302600000000000,한국중부발전㈜보령발전본부,충청남도,9,23.905,34.0,1.44,48.0,3.55,11.0
1744302600000000000,한국중부발전㈜신보령발전본부,충청남도,1,23.905,15.0,1.44,25.0,3.55,5.0
1744302600000000000,한국중부발전㈜신보령발전본부,충청남도,2,23.905,15.0,1.44,25.0,3.55,5.0
1744302600000000000,한국중부발전㈜신서천발전본부,충청남도,1,23.905,12.8,1.44,20.0,3.55,4.0
1744302600000000000,한국중부발전㈜신서천발전본부,충청남도,2,23.905,50.0,1.44,50.0,3.55,16.0
1744302600000000000,한국중부발전㈜신서천발전본부,충청남도,3,23.905,50.0,1.44,50.0,3.55,16.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,10,23.905,34.0,1.44,50.0,3.55,16.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,11,23.905,34.0,1.44,50.0,3.55,16.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,12,23.905,34.0,1.44,50.0,3.55,16.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,15,23.905,40.0,1.44,40.0,3.55,9.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,16,6.76,40.0,12.1,40.0,1.67,9.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,3,1.03,10.0,1.6,15.0,1.94,5.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,4,1.03,15.0,1.6,25.0,1.94,5.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,5,13.91,56.0,13.07,48.0,3.62,11.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,6,13.91,56.0,13.07,48.0,3.62,11.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,7,13.91,34.0,13.07,48.0,3.62,11.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,8,12.81,34.0,13.07,48.0,3.62,11.0
1744304400000000000,한국중부발전㈜보령발전본부,충청남도,9,12.81,34.0,13.07,48.0,3.62,11.0
1744304400000000000,한국중부발전㈜신보령발전본부,충청남도,1,12.81,15.0,13.07,25.0,3.62,5.0
1744304400000000000,한국중부발전㈜신보령발전본부,충청남도,2,12.81,15.0,13.07,25.0,3.62,5.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,10,12.81,34.0,13.07,25.0,3.62,5.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,11,12.81,34.0,13.07,25.0,3.62,5.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,12,12.81,34.0,13.07,25.0,3.62,5.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,15,12.81,40.0,13.07,40.0,3.62,9.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,16,5.18,40.0,10.68,40.0,1.51,9.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,3,1.08,10.0,1.57,15.0,1.82,5.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,4,1.08,15.0,1.57,25.0,1.82,5.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,5,15.18,56.0,13.31,48.0,4.16,11.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,6,15.18,56.0,13.31,48.0,4.16,11.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,7,15.18,34.0,13.31,48.0,4.16,11.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,8,15.18,34.0,13.31,48.0,4.16,11.0
1744318800000000000,한국중부발전㈜보령발전본부,충청남도,9,15.18,34.0,13.31,48.0,4.16,11.0
1744318800000000000,한국중부발전㈜신보령발전본부,충청남도,1,15.18,15.0,13.31,25.0,4.16,5.0
1744318800000000000,한국중부발전㈜신보령발전본부,충청남도,2,15.18,15.0,13.31,25.0,4.16,5.0
1744318800000000000,한국중부발전㈜신서천발전본부,충청남도,1,15.18,12.8,13.31,20.0,4.16,4.0
1744318800000000000,한국중부발전㈜신서천발전본부,충청남도,2,15.18,50.0,13.31,50.0,4.16,16.0
1744318800000000000,한국중부발전㈜신서천발전본부,충청남도,3,15.18,50.0,13.31,50.0,4.16,16.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,10,15.18,34.0,13.31,50.0,4.16,16.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,11,15.18,34.0,13.31,50.0,4.16,16.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,12,15.18,34.0,13.31,50.0,4.16,16.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,15,15.18,40.0,13.31,40.0,4.16,9.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,16,5.37,40.0,10.38,40.0,1.5,9.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,3,0.99,10.0,1.7,15.0,1.83,5.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,4,0.99,15.0,1.7,25.0,1.83,5.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,5,15.65,56.0,14.52,48.0,4.0,11.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,6,15.65,56.0,14.52,48.0,4.0,11.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,7,15.65,34.0,14.52,48.0,4.0,11.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,8,15.65,34.0,14.52,48.0,4.0,11.0
1744320600000000000,한국중부발전㈜보령발전본부,충청남도,9,15.65,34.0,14.52,48.0,4.0,11.0
1744320600000000000,한국중부발전㈜신보령발전본부,충청남도,1,15.65,15.0,14.52,25.0,4.0,5.0
1744320600000000000,한국중부발전㈜신보령발전본부,충청남도,2,15.65,15.0,14.52,25.0,4.0,5.0
1744320600000000000,한국중부발전㈜신서천발전본부,충청남도,1,15.65,12.8,14.52,20.0,4.0,4.0
1744320600000000000,한국중부발전㈜신서천발전본부,충청남도,2,15.65,50.0,14.52,50.0,4.0,16.0
1744320600000000000,한국중부발전㈜신서천발전본부,충청남도,3,15.65,50.0,14.52,50.0,4.0,16.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,10,15.65,34.0,14.52,50.0,4.0,16.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,11,15.65,34.0,14.52,50.0,4.0,16.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,12,15.65,34.0,14.52,50.0,4.0,16.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,15,15.65,40.0,14.52,40.0,4.0,9.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,16,5.36,40.0,10.31,40.0,1.48,9.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,3,0.9,10.0,1.96,15.0,1.9,5.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,4,0.9,15.0,1.96,25.0,1.9,5.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,5,15.27,56.0,15.7,48.0,3.76,11.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,6,15.27,56.0,15.7,48.0,3.76,11.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,7,15.27,34.0,15.7,48.0,3.76,11.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,8,15.27,34.0,15.7,48.0,3.76,11.0
1744322400000000000,한국중부발전㈜보령발전본부,충청남도,9,15.27,34.0,15.7,48.0,3.76,11.0
1744322400000000000,한국중부발전㈜신보령발전본부,충청남도,1,15.27,15.0,15.7,25.0,3.76,5.0
1744322400000000000,한국중부발전㈜신보령발전본부,충청남도,2,15.27,15.0,15.7,25.0,3.76,5.0
1744322400000000000,한국중부발전㈜신서천발전본부,충청남도,1,15.27,12.8,15.7,20.0,3.76,4.0
1744322400000000000,한국중부발전㈜신서천발전본부,충청남도,2,15.27,50.0,15.7,50.0,3.76,16.0
1744322400000000000,한국중부발전㈜신서천발전본부,충청남도,3,15.27,50.0,15.7,50.0,3.76,16.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,10,15.27,34.0,15.7,50.0,3.76,16.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,11,15.27,34.0,15.7,50.0,3.76,16.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,12,15.27,34.0,15.7,50.0,3.76,16.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,15,15.27,40.0,15.7,40.0,3.76,9.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,16,4.98,40.0,10.82,40.0,1.5,9.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,3,0.96,10.0,2.18,15.0,1.85,5.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,4,0.96,15.0,2.18,25.0,1.85,5.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,5,11.79,56.0,18.39,48.0,3.62,11.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,6,11.79,56.0,18.39,48.0,3.62,11.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,7,11.79,34.0,18.39,48.0,3.62,11.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,8,11.79,34.0,18.39,48.0,3.62,11.0
1744324200000000000,한국중부발전㈜보령발전본부,충청남도,9,11.79,34.0,18.39,48.0,3.62,11.0
1744324200000000000,한국중부발전㈜신보령발전본부,충청남도,1,11.79,15.0,18.39,25.0,3.62,5.0
1744324200000000000,한국중부발전㈜신보령발전본부,충청남도,2,11.79,15.0,18.39,25.0,3.62,5.0
1744324200000000000,한국중부발전㈜신서천발전본부,충청남도,1,11.79,12.8,18.39,20.0,3.62,4.0
1744324200000000000,한국중부발전㈜신서천발전본부,충청남도,2,11.79,50.0,18.39,50.0,3.62,16.0
1744324200000000000,한국중부발전㈜신서천발전본부,충청남도,3,11.79,50.0,18.39,50.0,3.62,16.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,10,11.79,34.0,18.39,50.0,3.62,16.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,11,11.79,34.0,18.39,50.0,3.62,16.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,12,11.79,34.0,18.39,50.0,3.62,16.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,15,11.79,40.0,18.39,40.0,3.62,9.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,16,5.17,40.0,11.42,40.0,1.49,9.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,3,0.93,10.0,2.33,15.0,1.92,5.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,4,0.93,15.0,2.33,25.0,1.92,5.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,5,7.58,56.0,22.93,48.0,3.24,11.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,6,7.58,56.0,22.93,48.0,3.24,11.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,7,7.58,34.0,22.93,48.0,3.24,11.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,8,7.58,34.0,22.93,48.0,3.24,11.0
1744326000000000000,한국중부발전㈜보령발전본부,충청남도,9,7.58,34.0,22.93,48.0,3.24,11.0
1744326000000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.58,15.0,22.93,25.0,3.24,5.0
1744326000000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.58,15.0,22.93,25.0,3.24,5.0
1744326000000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.58,12.8,22.93,20.0,3.24,4.0
1744326000000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.58,50.0,22.93,50.0,3.24,16.0
1744326000000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.58,50.0,22.93,50.0,3.24,16.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,10,7.58,34.0,22.93,50.0,3.24,16.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,11,7.58,34.0,22.93,50.0,3.24,16.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,12,7.58,34.0,22.93,50.0,3.24,16.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,15,7.58,40.0,22.93,40.0,3.24,9.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,16,4.82,40.0,11.72,40.0,1.46,9.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,3,0.86,10.0,2.24,15.0,1.89,5.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,4,0.86,15.0,2.24,25.0,1.89,5.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,5,12.15,56.0,25.48,48.0,2.86,11.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,6,12.15,56.0,25.48,48.0,2.86,11.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,7,12.15,34.0,25.48,48.0,2.86,11.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,8,12.15,34.0,25.48,48.0,2.86,11.0
1744327800000000000,한국중부발전㈜보령발전본부,충청남도,9,12.15,34.0,25.48,48.0,2.86,11.0
1744327800000000000,한국중부발전㈜신보령발전본부,충청남도,1,12.15,15.0,25.48,25.0,2.86,5.0
1744327800000000000,한국중부발전㈜신보령발전본부,충청남도,2,12.15,15.0,25.48,25.0,2.86,5.0
1744327800000000000,한국중부발전㈜신서천발전본부,충청남도,1,12.15,12.8,25.48,20.0,2.86,4.0
1744327800000000000,한국중부발전㈜신서천발전본부,충청남도,2,12.15,50.0,25.48,50.0,2.86,16.0
