nox_measure,sox_measure,tsp_measure
23.905,14.78,2.39
23.905,14.78,2.39
23.905,14.78,2.39
23.905,14.78,2.39
23.905,14.78,2.39
6.21,9.25,1.51
6.21,9.25,1.51
6.21,9.25,1.51
11.11,15.09,2.49
11.11,15.09,2.49
11.11,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
12.4,15.09,2.49
6.59,8.69,1.48
6.59,8.69,1.48
6.59,8.69,1.48
12.28,15.45,2.47
12.28,15.45,2.47
12.28,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
8.99,15.45,2.47
23.905,15.45,2.47
23.905,15.45,2.47
23.905,15.45,2.47
6.65,7.92,1.51
6.65,7.92,1.51
6.65,7.92,1.51
12.37,14.91,2.33
12.37,14.91,2.33
12.37,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
9.58,14.91,2.33
5.96,14.91,2.33
5.96,14.91,2.33
5.96,14.91,2.33
6.26,8.05,1.49
6.26,8.05,1.49
6.26,8.05,1.49
12.33,14.33,2.41
12.33,14.33,2.41
12.33,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
9.4,14.33,2.41
6.14,14.33,2.41
6.14,14.33,2.41
6.14,14.33,2.41
5.34,7.87,1.46
0.56,2.47,2.02
0.56,2.47,2.02
12.01,15.29,2.45
12.01,15.29,2.45
12.01,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
9.43,15.29,2.45
7.9,15.29,2.45
23.905,15.29,2.45
23.905,15.29,2.45
5.13,8.34,1.61
0.89,2.19,1.96
0.89,2.19,1.96
0.89,2.19,2.4
0.89,2.19,2.4
0.89,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
9.33,2.19,2.4
7.96,2.19,2.4
7.05,2.19,2.4
7.05,2.19,2.4
5.81,9.02,1.5
0.97,2.34,1.96
0.97,2.34,1.96
11.71,14.56,1.95
11.71,14.56,1.95
11.71,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
9.26,14.56,1.95
6.89,14.56,1.95
6.22,14.56,1.95
6.22,14.56,1.95
5.7,8.99,1.49
0.91,2.5,1.97
0.91,2.5,1.97
12.06,15.32,1.77
12.06,15.32,1.77
12.06,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
9.29,15.32,1.77
6.13,15.32,1.77
5.96,15.32,1.77
5.96,15.32,1.77
5.19,9.19,1.47
1.08,2.51,1.47
1.08,2.51,1.47
12.44,16.13,1.47
12.44,16.13,1.47
12.44,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
9.23,16.13,1.47
5.79,16.13,1.47
5.79,16.13,1.47
5.79,16.13,1.47
4.57,9.59,1.47
1.03,2.55,1.93
1.03,2.55,1.93
12.12,17.37,1.87
12.12,17.37,1.87
12.12,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
8.86,17.37,1.87
5.55,17.37,1.87
5.52,17.37,1.87
5.52,17.37,1.87
4.73,8.87,1.46
0.92,2.45,2.01
0.92,2.45,2.01
11.83,17.48,2.07
11.83,17.48,2.07
11.83,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
8.61,17.48,2.07
7.96,17.48,2.07
12.91,17.48,2.07
12.91,17.48,2.07
4.89,9.27,1.44
0.8,2.25,2.65
0.8,2.25,2.65
11.63,16.84,2.26
11.63,16.84,2.26
11.63,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
12.66,16.84,2.26
4.67,9.66,1.45
0.86,2.35,3.11
0.86,2.35,3.11
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
12.02,15.65,2.41
4.59,9.5,1.47
1.01,2.38,2.3
1.01,2.38,2.3
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
11.94,15.35,2.45
4.44,8.34,1.43
0.93,2.38,1.99
0.93,2.38,1.99
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
11.61,15.0,2.59
4.6,8.35,1.46
0.9,2.37,1.95
0.9,2.37,1.95
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
10.81,14.98,2.66
4.64,8.19,1.48
0.86,2.31,2.0
0.86,2.31,2.0
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
11.4,14.47,2.65
5.02,8.22,1.49
0.91,2.43,1.97
0.91,2.43,1.97
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
12.09,13.83,2.56
5.11,8.45,1.5
1.03,2.21,1.96
1.03,2.21,1.96
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
12.38,14.99,2.36
4.61,8.54,1.5
0.94,2.16,1.92
0.94,2.16,1.92
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
11.89,16.09,2.21
5.03,8.97,1.47
1.0,2.12,1.89
1.0,2.12,1.89
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
11.82,16.25,2.09
4.99,9.28,1.48
0.94,2.29,1.91
0.94,2.29,1.91
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
11.7,17.64,1.98
4.86,9.61,1.49
1.09,2.29,1.87
1.09,2.29,1.87
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
12.1,18.53,1.85
4.86,9.98,1.49
1.03,2.35,1.88
1.03,2.35,1.88
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
12.25,19.48,1.77
5.21,10.11,1.49
1.12,2.48,1.85
1.12,2.48,1.85
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
11.53,18.57,1.72
4.93,9.58,1.48
1.07,2.38,1.84
1.07,2.38,1.84
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
12.23,19.16,1.68
4.75,8.46,1.49
1.18,2.24,1.84
1.18,2.24,1.84
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
12.11,20.23,1.72
4.77,9.64,1.49
1.1,2.35,1.89
1.1,2.35,1.89
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
12.07,21.2,1.7
5.11,10.55,1.5
0.89,2.45,1.94
0.89,2.45,1.94
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
11.54,21.95,1.7
5.06,9.35,1.48
0.92,2.5,1.91
0.92,2.5,1.91
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
11.9,24.52,1.67
5.05,8.72,1.47
0.91,2.66,1.92
0.91,2.66,1.92
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
11.69,25.41,1.72
5.25,8.89,1.5
0.99,2.74,1.85
0.99,2.74,1.85
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
12.06,21.08,1.74
5.29,10.24,1.48
0.93,2.49,1.86
0.93,2.49,1.86
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
12.01,24.29,1.74
5.04,8.31,1.48
0.97,2.57,1.9
0.97,2.57,1.9
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
11.13,23.38,1.71
4.61,9.89,1.51
1.04,2.48,2.14
1.04,2.48,2.14
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
12.06,21.36,1.71
3.59,11.32,1.5
1.27,2.3,2.06
1.27,2.3,2.06
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
14.76,20.46,1.66
4.09,11.21,1.59
1.43,2.22,1.99
1.43,2.22,1.99
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
13.3,21.2,1.8
4.13,13.0,1.64
4.13,13.0,1.99
4.13,13.0,1.99
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
11.64,20.42,2.1
3.61,12.66,2.1
2.59,1.42,2.06
2.59,1.42,2.06
11.78,19.78,2.23
11.78,19.78,2.23
11.78,19.78,2.23
11.78,19.78,2.23
11.78,19.78,2.23
11.78,19.78,2.23
11.78,19.78,2.23
11.78,19.78,2.23
23.905,7.31,4.955
23.905,7.31,4.955
23.905,7.31,4.955
23.905,7.31,4.955
23.905,7.31,4.955
23.905,7.31,4.955
4.83,11.36,1.7
2.4,1.64,2.12
2.4,1.64,2.12
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
11.77,19.93,2.25
4.54,12.15,1.66
1.96,1.67,2.02
1.96,1.67,2.02
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
12.38,19.66,2.49
4.51,11.25,1.67
1.13,1.64,2.05
1.13,1.64,2.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
12.74,18.26,3.05
4.64,10.54,1.67
0.92,1.75,2.15
0.92,1.75,2.15
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
14.92,16.48,3.46
4.99,10.6,1.65
1.86,2.0,2.3
1.86,2.0,2.3
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
15.36,15.9,3.93
5.4,10.87,1.63
1.06,1.76,2.34
1.06,1.76,2.34
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
14.52,15.38,4.32
5.29,11.65,1.62
0.46,1.65,2.31
0.46,1.65,2.31
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
14.99,14.52,4.38
5.17,12.75,1.63
0.3,1.47,2.34
0.3,1.47,2.34
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
14.75,13.74,4.4
5.78,12.12,1.63
0.25,1.8,2.37
0.25,1.8,2.37
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
14.79,13.05,4.29
6.52,12.14,1.64
0.33,1.37,2.38
0.33,1.37,2.38
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
14.19,12.14,4.19
6.52,11.69,1.64
0.36,1.35,2.2
0.36,1.35,2.2
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
14.36,12.27,4.11
7.05,11.13,1.66
0.57,1.55,2.05
0.57,1.55,2.05
13.98,11.05,3.75
13.98,11.05,3.75
13.98,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
23.905,11.05,3.75
7.69,11.45,1.67
0.88,1.44,1.98
0.88,1.44,1.98
0.88,1.44,3.55
0.88,1.44,3.55
0.88,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
23.905,1.44,3.55
6.76,12.1,1.67
1.03,1.6,1.94
1.03,1.6,1.94
13.91,13.07,3.62
13.91,13.07,3.62
13.91,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
12.81,13.07,3.62
5.18,10.68,1.51
1.08,1.57,1.82
1.08,1.57,1.82
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
15.18,13.31,4.16
5.37,10.38,1.5
0.99,1.7,1.83
0.99,1.7,1.83
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
15.65,14.52,4.0
5.36,10.31,1.48
0.9,1.96,1.9
0.9,1.96,1.9
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
15.27,15.7,3.76
4.98,10.82,1.5
0.96,2.18,1.85
0.96,2.18,1.85
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
11.79,18.39,3.62
5.17,11.42,1.49
0.93,2.33,1.92
0.93,2.33,1.92
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
7.58,22.93,3.24
4.82,11.72,1.46
0.86,2.24,1.89
0.86,2.24,1.89
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
12.15,25.48,2.86
4.71,11.64,1.46
1.12,2.45,1.87
1.12,2.45,1.87
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
11.91,26.81,2.59
4.59,11.37,1.49
1.2,2.44,1.94
1.2,2.44,1.94
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
11.08,27.71,2.45
4.61,11.7,1.48
1.05,2.45,1.96
1.05,2.45,1.96
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
13.03,28.08,2.33
4.72,11.59,1.5
1.01,2.35,2.02
1.01,2.35,2.02
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
12.16,26.76,2.3
4.89,10.43,1.49
1.07,2.38,2.02
1.07,2.38,2.02
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
13.2,27.03,2.3
5.17,10.47,1.48
1.11,2.64,1.98
1.11,2.64,1.98
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
12.54,27.74,2.2
5.35,10.09,1.5
1.04,2.84,1.92
1.04,2.84,1.92
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
12.02,27.39,2.24
5.53,10.44,1.51
1.11,2.91,1.94
1.11,2.91,1.94
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
11.82,27.58,2.32
5.59,10.87,1.51
1.12,3.19,1.96
1.12,3.19,1.96
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
12.47,26.71,2.37
5.99,11.03,1.55
1.08,3.03,1.97
1.08,3.03,1.97
11.22,25.77,2.45
11.22,25.77,2.45
11.22,25.77,2.45
11.22,25.77,2.45
